history:GTC_Multisite_Inwi/FES-MCO T°c Ambiante IT

Timestamp,Trend Flags,Status,Value (°C)
13-May-25 4:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.8
13-May-25 4:15:02 PM WEST,{ },"{alarm,unackedAlarm}",27.9
13-May-25 4:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.9
13-May-25 4:45:02 PM WEST,{ },"{alarm,unackedAlarm}",28.1
13-May-25 5:00:01 PM WEST,{ },"{alarm,unackedAlarm}",28.0
13-May-25 5:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.6
13-May-25 5:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
13-May-25 5:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.8
13-May-25 6:00:01 PM WEST,{ },"{alarm,unackedAlarm}",28.0
13-May-25 6:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.7
13-May-25 6:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.8
13-May-25 6:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.9
13-May-25 7:00:02 PM WEST,{ },"{alarm,unackedAlarm}",27.9
13-May-25 7:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.7
13-May-25 7:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
13-May-25 7:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
13-May-25 8:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
13-May-25 8:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
13-May-25 8:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
13-May-25 8:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
13-May-25 9:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
13-May-25 9:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.7
13-May-25 9:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.6
13-May-25 9:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
13-May-25 10:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
13-May-25 10:15:02 PM WEST,{ },"{alarm,unackedAlarm}",27.5
13-May-25 10:30:02 PM WEST,{ },"{alarm,unackedAlarm}",27.6
13-May-25 10:45:02 PM WEST,{ },"{alarm,unackedAlarm}",27.7
13-May-25 11:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.4
13-May-25 11:15:02 PM WEST,{ },"{alarm,unackedAlarm}",27.7
13-May-25 11:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.4
13-May-25 11:45:02 PM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 12:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 12:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 12:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 12:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 1:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
14-May-25 1:15:02 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 1:30:02 AM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 1:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 2:00:02 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 2:15:02 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 2:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
14-May-25 2:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 3:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 3:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 3:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
14-May-25 3:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 4:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 4:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 4:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 4:45:02 AM WEST,{ },"{alarm,unackedAlarm}",27.6
14-May-25 5:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 5:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.3
14-May-25 5:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 5:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 6:00:02 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 6:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
14-May-25 6:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 6:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 7:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 7:15:02 AM WEST,{ },"{alarm,unackedAlarm}",27.6
14-May-25 7:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 7:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
14-May-25 8:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 8:15:02 AM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 8:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 8:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 9:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 9:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 9:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 9:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.3
14-May-25 10:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 10:15:02 AM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 10:30:02 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 10:45:00 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 11:00:00 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 11:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 11:30:02 AM WEST,{ },"{alarm,unackedAlarm}",27.6
14-May-25 11:45:00 AM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 12:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 12:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.6
14-May-25 12:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.6
14-May-25 12:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.6
14-May-25 1:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.7
14-May-25 1:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 1:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.2
14-May-25 1:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.3
14-May-25 2:00:02 PM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 2:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 2:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 2:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 3:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 3:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 3:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.3
14-May-25 3:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 4:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 4:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 4:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 4:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 5:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 5:15:02 PM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 5:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 5:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.7
14-May-25 6:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.6
14-May-25 6:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.6
14-May-25 6:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.8
14-May-25 6:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.8
14-May-25 7:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.8
14-May-25 7:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.7
14-May-25 7:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 7:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 8:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 8:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 8:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.6
14-May-25 8:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 9:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 9:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 9:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 9:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 10:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.3
14-May-25 10:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 10:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 10:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.4
14-May-25 11:00:02 PM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 11:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 11:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
14-May-25 11:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.4
15-May-25 12:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
15-May-25 12:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
15-May-25 12:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
15-May-25 12:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
15-May-25 1:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
15-May-25 1:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
15-May-25 1:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
15-May-25 1:45:02 AM WEST,{ },"{alarm,unackedAlarm}",27.5
15-May-25 2:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.3
15-May-25 2:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
15-May-25 2:30:02 AM WEST,{ },"{alarm,unackedAlarm}",27.5
15-May-25 2:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
15-May-25 3:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
15-May-25 3:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
15-May-25 3:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
15-May-25 3:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.3
15-May-25 4:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
15-May-25 4:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
15-May-25 4:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.3
15-May-25 4:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.3
15-May-25 5:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
15-May-25 5:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
15-May-25 5:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
15-May-25 5:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
15-May-25 6:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
15-May-25 6:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
15-May-25 6:30:02 AM WEST,{ },"{alarm,unackedAlarm}",27.2
15-May-25 6:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.2
15-May-25 7:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
15-May-25 7:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
15-May-25 7:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.3
15-May-25 7:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
15-May-25 8:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.3
15-May-25 8:15:02 AM WEST,{ },"{alarm,unackedAlarm}",27.3
15-May-25 8:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
15-May-25 8:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.3
15-May-25 9:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.3
15-May-25 9:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
15-May-25 9:30:02 AM WEST,{ },"{alarm,unackedAlarm}",27.3
15-May-25 9:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
15-May-25 10:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
15-May-25 10:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
15-May-25 10:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.3
15-May-25 10:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.3
15-May-25 11:00:02 AM WEST,{ },"{alarm,unackedAlarm}",27.4
15-May-25 11:15:02 AM WEST,{ },"{alarm,unackedAlarm}",27.5
15-May-25 11:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
15-May-25 11:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
15-May-25 12:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.6
15-May-25 12:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.7
15-May-25 12:30:02 PM WEST,{ },"{alarm,unackedAlarm}",27.8
15-May-25 12:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.8
15-May-25 1:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
15-May-25 1:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.7
15-May-25 1:30:02 PM WEST,{ },"{alarm,unackedAlarm}",27.7
15-May-25 1:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
15-May-25 2:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.6
15-May-25 2:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.6
15-May-25 2:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.6
15-May-25 2:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.9
15-May-25 3:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.7
15-May-25 3:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.6
15-May-25 3:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.8
15-May-25 3:45:02 PM WEST,{ },"{alarm,unackedAlarm}",27.7
15-May-25 4:00:02 PM WEST,{ },"{alarm,unackedAlarm}",27.8
15-May-25 4:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.9
15-May-25 4:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.9
15-May-25 4:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.8
15-May-25 5:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.4
15-May-25 5:15:02 PM WEST,{ },"{alarm,unackedAlarm}",27.6
15-May-25 5:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.6
15-May-25 5:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.6
15-May-25 6:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.6
15-May-25 6:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.7
15-May-25 6:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.7
15-May-25 6:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.8
15-May-25 7:00:02 PM WEST,{ },"{alarm,unackedAlarm}",27.8
15-May-25 7:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.9
15-May-25 7:30:02 PM WEST,{ },"{alarm,unackedAlarm}",27.9
15-May-25 7:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
15-May-25 8:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
15-May-25 8:15:02 PM WEST,{ },"{alarm,unackedAlarm}",27.3
15-May-25 8:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.7
15-May-25 8:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
15-May-25 9:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
15-May-25 9:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.6
15-May-25 9:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.6
15-May-25 9:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.7
15-May-25 10:00:02 PM WEST,{ },"{alarm,unackedAlarm}",27.5
15-May-25 10:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.7
15-May-25 10:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.7
15-May-25 10:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.8
15-May-25 11:00:02 PM WEST,{ },"{alarm,unackedAlarm}",27.7
15-May-25 11:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.6
15-May-25 11:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.7
15-May-25 11:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.6
16-May-25 12:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.7
16-May-25 12:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
16-May-25 12:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
16-May-25 12:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
16-May-25 1:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.8
16-May-25 1:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
16-May-25 1:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.7
16-May-25 1:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
16-May-25 2:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
16-May-25 2:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.7
16-May-25 2:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
16-May-25 2:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
16-May-25 3:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
16-May-25 3:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
16-May-25 3:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
16-May-25 3:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
16-May-25 4:00:02 AM WEST,{ },"{alarm,unackedAlarm}",27.5
16-May-25 4:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
16-May-25 4:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
16-May-25 4:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
16-May-25 5:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.7
16-May-25 5:15:02 AM WEST,{ },"{alarm,unackedAlarm}",27.5
16-May-25 5:30:02 AM WEST,{ },"{alarm,unackedAlarm}",27.5
16-May-25 5:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
16-May-25 6:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
16-May-25 6:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
16-May-25 6:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
16-May-25 6:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
16-May-25 7:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.7
16-May-25 7:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
16-May-25 7:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
16-May-25 7:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
16-May-25 8:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
16-May-25 8:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
16-May-25 8:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.7
16-May-25 8:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
16-May-25 9:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
16-May-25 9:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
16-May-25 9:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.7
16-May-25 9:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.5
16-May-25 10:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.8
16-May-25 10:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.8
16-May-25 10:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.7
16-May-25 10:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
16-May-25 11:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
16-May-25 11:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.7
16-May-25 11:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.8
16-May-25 11:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.8
16-May-25 12:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.8
16-May-25 12:15:02 PM WEST,{ },"{alarm,unackedAlarm}",27.7
16-May-25 12:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.8
16-May-25 12:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.6
16-May-25 1:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.8
16-May-25 1:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.8
16-May-25 1:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.9
16-May-25 1:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.6
16-May-25 2:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.8
16-May-25 2:15:02 PM WEST,{ },"{alarm,unackedAlarm}",27.9
16-May-25 2:30:01 PM WEST,{ },"{alarm,unackedAlarm}",28.0
16-May-25 2:45:01 PM WEST,{ },"{alarm,unackedAlarm}",28.0
16-May-25 3:00:01 PM WEST,{ },"{alarm,unackedAlarm}",28.0
16-May-25 3:15:01 PM WEST,{ },"{alarm,unackedAlarm}",28.0
16-May-25 3:30:01 PM WEST,{ },"{alarm,unackedAlarm}",28.1
16-May-25 3:45:01 PM WEST,{ },"{alarm,unackedAlarm}",28.2
16-May-25 4:00:02 PM WEST,{ },"{alarm,unackedAlarm}",27.9
16-May-25 4:15:01 PM WEST,{ },"{alarm,unackedAlarm}",28.0
16-May-25 4:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.8
16-May-25 4:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.9
16-May-25 5:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.9
16-May-25 5:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.9
16-May-25 5:30:01 PM WEST,{ },"{alarm,unackedAlarm}",28.1
16-May-25 5:45:01 PM WEST,{ },"{alarm,unackedAlarm}",28.1
16-May-25 6:00:02 PM WEST,{ },"{alarm,unackedAlarm}",28.1
16-May-25 6:15:01 PM WEST,{ },"{alarm,unackedAlarm}",28.1
16-May-25 6:30:01 PM WEST,{ },"{alarm,unackedAlarm}",28.1
16-May-25 6:45:01 PM WEST,{ },"{alarm,unackedAlarm}",28.2
16-May-25 7:00:01 PM WEST,{ },"{alarm,unackedAlarm}",28.0
16-May-25 7:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.8
16-May-25 7:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.9
16-May-25 7:45:01 PM WEST,{ },"{alarm,unackedAlarm}",28.0
16-May-25 8:00:01 PM WEST,{ },"{alarm,unackedAlarm}",27.8
16-May-25 8:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.8
16-May-25 8:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.9
16-May-25 8:45:02 PM WEST,{ },"{alarm,unackedAlarm}",28.0
16-May-25 9:00:01 PM WEST,{ },"{alarm,unackedAlarm}",28.0
16-May-25 9:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.9
16-May-25 9:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.8
16-May-25 9:45:01 PM WEST,{ },"{alarm,unackedAlarm}",28.0
16-May-25 10:00:01 PM WEST,{ },"{alarm,unackedAlarm}",28.0
16-May-25 10:15:02 PM WEST,{ },"{alarm,unackedAlarm}",28.0
16-May-25 10:30:01 PM WEST,{ },"{alarm,unackedAlarm}",28.1
16-May-25 10:45:01 PM WEST,{ },"{alarm,unackedAlarm}",28.0
16-May-25 11:00:01 PM WEST,{ },"{alarm,unackedAlarm}",28.2
16-May-25 11:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.7
16-May-25 11:30:01 PM WEST,{ },"{alarm,unackedAlarm}",27.8
16-May-25 11:45:02 PM WEST,{ },"{alarm,unackedAlarm}",27.8
17-May-25 12:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.8
17-May-25 12:15:01 AM WEST,{ },"{alarm,unackedAlarm}",28.0
17-May-25 12:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.9
17-May-25 12:45:01 AM WEST,{ },"{alarm,unackedAlarm}",28.0
17-May-25 1:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.9
17-May-25 1:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.8
17-May-25 1:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
17-May-25 1:45:02 AM WEST,{ },"{alarm,unackedAlarm}",27.7
17-May-25 2:00:02 AM WEST,{ },"{alarm,unackedAlarm}",27.9
17-May-25 2:15:02 AM WEST,{ },"{alarm,unackedAlarm}",27.8
17-May-25 2:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.7
17-May-25 2:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
17-May-25 3:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.7
17-May-25 3:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.9
17-May-25 3:30:02 AM WEST,{ },"{alarm,unackedAlarm}",27.7
17-May-25 3:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.8
17-May-25 4:00:02 AM WEST,{ },"{alarm,unackedAlarm}",27.8
17-May-25 4:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.8
17-May-25 4:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.7
17-May-25 4:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.8
17-May-25 5:00:02 AM WEST,{ },"{alarm,unackedAlarm}",27.9
17-May-25 5:15:03 AM WEST,{ },"{alarm,unackedAlarm}",27.7
17-May-25 5:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.8
17-May-25 5:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.8
17-May-25 6:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.7
17-May-25 6:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.8
17-May-25 6:30:01 AM WEST,{ },"{alarm,unackedAlarm}",27.6
17-May-25 6:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.9
